method,K,mean_advantage,ci_lo,ci_hi,std,frac_positive,B,robust
MINE,3,-0.001481849743025639,-0.044742212903107655,0.045337909081996426,0.02891233175330784,0.4,15,False
MINE,5,-0.0057168432473873225,-0.053080157046592115,0.03997462797619045,0.03076226621053864,0.4666666666666667,15,False
MINE,10,-0.010046520523954727,-0.05296462061667517,0.0365820684523809,0.030634230860817433,0.4,15,False
MINE,16,-0.016791144125835527,-0.05937461066424262,0.032211965086698845,0.026013959533420804,0.2,15,False
